source,title,published_at,currencies,full_news_url,description
Bitcoinist,Terra Founder Do Kwon Cashes Out Some Of His Stolen Bitcoin In Serbia: Report,2022-12-23T12:00:31Z,"BTC,LUNC",https://cryptopanic.com/news/17224858/Terra-Founder-Do-Kwon-Cashes-Out-Some-Of-His-Stolen-Bitcoin-In-Serbia-Report,"<p>While FTX founder Sam Bankman-Fried, one of this year’s biggest crypto crooks, has finally been arrested and extradited to the US, Terra Luna founder Do Kwon is still on the run, and cashing out Bitcoin. Just last week, it was revealed that the CEO of Terraform Labs, who is wanted by Interpol, has registered a […]</p>"
Cryptonews,XRP Price Prediction as Former Ripple Executive Says Smart Contracts are Coming – XRP to $1 Before 2023?,2022-12-23T12:00:00Z,XRP,https://cryptopanic.com/news/17224862/XRP-Price-Prediction-as-Former-Ripple-Executive-Says-Smart-Contracts-are-Coming-XRP-to-1-Before-2023,"<p>XRP price has shown modest growth of 1.1% in the past 24 hours. This could be due to hints from a former Ripple executive that smart contracts will be added to the XRP Ledger in the near future. ...<br>
Read More: XRP Price Prediction as Former Ripple Executive Says Smart Contracts are Coming – XRP to $1 Before 2023?</p>"
CryptoSlate,Adoption grows as more than $7T settled with stablecoins in 2022,2022-12-23T11:30:55Z,USDT,https://cryptopanic.com/news/17224786/Adoption-grows-as-more-than-7T-settled-with-stablecoins-in-2022,"<p>The ongoing bear market did little to curb the rising use of stablecoins. </p>
"
CryptoSlate,Long BTC liquidations dominated majority of 2022,2022-12-23T11:00:52Z,BTC,https://cryptopanic.com/news/17224716/Long-BTC-liquidations-dominated-majority-of-2022,"<p>Long Bitcoin (BTC) positions were much more dominant in 2022 than short ones, according to CryptoSlate’s analysis of glassnode data. </p>
"
HitBTC Token Twitter,"DOGE is an open-source peer-to-peer cryptocurrency that utilizes blockchain technology. @dogecoin is based on the ""…",2022-12-23T10:54:59Z,"HIT,DOGE",https://cryptopanic.com/news/17224689/DOGE-is-an-open-source-peer-to-peer-cryptocurrency-that-utilizes-blockchain-technology-dogecoin-is-based-on-the,
Live Bitcoin News,Brazilian Footballer David Luiz is Now the Brand Ambassador for BC.GAME,2022-12-23T10:50:54Z,BTC,https://cryptopanic.com/news/17224696/Brazilian-Footballer-David-Luiz-is-Now-the-Brand-Ambassador-for-BCGAME,"<p>BC.GAME has announced that David Luiz, a Brazilian professional football player of the Flamengo team, has become its official brand ambassador. As the crypto casino’s brand ambassador, Luiz will consistently collaborate with BC.GAME to help promote the casino platform and engage with its community through social media and live-streaming platforms. David Luiz as a Brand...</p>
"
Finbold,"Bitcoin recovers faster post-FTX than after previous major capitulation events, data shows",2022-12-23T10:39:36Z,BTC,https://cryptopanic.com/news/17224647/Bitcoin-recovers-faster-post-FTX-than-after-previous-major-capitulation-events-data-shows,"<p>Although Bitcoin (BTC) has been trading in a sideways pattern in recent days, as the aftermath of the FTX collapse … Continued</p>
"
Finbold,Crypto-skeptic Peter Schiff admits gold partly lost interest due to Bitcoin’s growth,2022-12-23T10:35:00Z,BTC,https://cryptopanic.com/news/17224648/Crypto-skeptic-Peter-Schiff-admits-gold-partly-lost-interest-due-to-Bitcoins-growth,"<p>Peter Schiff, the chief global strategist of Euro Pacific Capital and vocal cryptocurrency skeptic, has suggested that Bitcoin’s (BTC) rise … Continued</p>
"
Cryptonews,"Brazil Legalizes Crypto Payments, 'Setting the Stage for Greater Bitcoin Adoption'",2022-12-23T10:30:00Z,BTC,https://cryptopanic.com/news/17224644/Brazil-Legalizes-Crypto-Payments-Setting-the-Stage-for-Greater-Bitcoin-Adoption,"<p>Jair Bolsonaro, the President of Brazil, has signed a bill that legalizes and regulates Bitcoin (BTC) and other cryptocurrencies as a payment option in the country.&#160; <br>
Bolsonaro signed a bill into law that established the country's official and complete framework for the trading and use of &#8220;virtual currencies&#8221; in Brazil, per the federal government&#8217;s official journal. The bill, previously...</p></body></html>
"
Cryptonews,"Japanese Securities Giant SBI, Gaming Firm Square Enix Seal Crypto Gaming Deal",2022-12-23T10:30:00Z,BTC,https://cryptopanic.com/news/17224645/Japanese-Securities-Giant-SBI-Gaming-Firm-Square-Enix-Seal-Crypto-Gaming-Deal,"<p>The Japanese securities, banking, and crypto heavyweight SBI and the Tokyo Stock Exchange-listed gaming firm Square Enix have announced a crypto gaming M&amp;A deal. The companies have signed a share purchase deal for Gumi, an up-and-coming crypto and blockchain gaming company. <br>
The deal is worth around $53 million &#8211; and both SBI and Square Enix now plan to make significant moves in the...</p></body></html>
"
Cryptonews,Dogecoin Price Prediction as DOGE Blasts Up 5% After $800 Million Trading Volume Comes In – Here’s Where DOGE is Going Next,2022-12-23T10:24:00Z,DOGE,https://cryptopanic.com/news/17224646/Dogecoin-Price-Prediction-as-DOGE-Blasts-Up-5-After-800-Million-Trading-Volume-Comes-In-Heres-Where-DOGE-is-Going-Next,"<p>The Dogecoin price has risen by 5% in the past 24 hours, reaching $0.077698 amid a rise in its daily trading volume to more than $800 million. Despite this gain, its current price means it has fallen by 8% in a week and by 21% in the last 30 days, ...<br>
Read More: Dogecoin Price Prediction as DOGE Blasts Up 5% After $800 Million Trading Volume Comes In – Here’s Where DOGE is Going Next</p>"
The Daily Hodl,"Traders Should Keep an Eye on One Little-Known Ethereum-Based Altcoin, Says Crypto Analytics Firm Santiment – Here’s Why",2022-12-23T10:15:07Z,"BTC,ETH,USDT,USDC",https://cryptopanic.com/news/17224617/Traders-Should-Keep-an-Eye-on-One-Little-Known-Ethereum-Based-Altcoin-Says-Crypto-Analytics-Firm-Santiment-Heres-Why,"<p>Blockchain insights platform Santiment is pointing out anomalies recorded on one under-the-radar crypto asset after it recently rallied to a local top. Santiment says that the Ethereum (ETH) scaling solution Optimism (OP) recorded a bump in price just as the transaction volume of Tether (USDT) and USD Coin (USDC) on the layer-2 blockchain was surging. […]</p>
"
BeInCrypto,"BinaryX (BNX), XDC Network (XDC), and Radicle (RAD) Lead the Charge in the Best Performing Altcoins",2022-12-23T10:15:00Z,"TON,XDC",https://cryptopanic.com/news/17224651/BinaryX-BNX-XDC-Network-XDC-and-Radicle-RAD-Lead-the-Charge-in-the-Best-Performing-Altcoins,"<p>BNX, XDC, RAD, RLC, TON are five altcoins that has a positive performance last week.</p>
"
NewsBTC,Bitcoin Price Poised To Rally Big-Time On Today’s PCE Release,2022-12-23T10:11:05Z,BTC,https://cryptopanic.com/news/17224616/Bitcoin-Price-Poised-To-Rally-Big-Time-On-Todays-PCE-Release,"<p>The Bitcoin price could see a significant uptick today Friday, December 23 at 8:30 am (EST) if the Core Personal Consumption Expenditures Price Index (PCE) comes in better than expected. And the chances are high! Bitcoin price has been heavily dependent on macro data and the decisions of the U.S. Federal Reserve (FED) lately. The last FOMC meeting of the year on December 13 provided a bearish...</p></body></html>
"
NewsBTC,MATIC Seen Breaking Present Support With Sustained Momentum,2022-12-23T09:58:11Z,"ETH,MATIC,TRX,VET",https://cryptopanic.com/news/17224364/MATIC-Seen-Breaking-Present-Support-With-Sustained-Momentum,"<p>MATIC has shown rapid accumulation or increase in the supply since the final days of November. More so, there was also an increased demand seen in the derivatives market which could be the outcome of positive Binance Funding Rate on the MATIC/USDT pair. CoinMarketCap data shows that MATIC price is now up by 1.48% or trading at $0.8019 at the time of writing. With the rate it&#8217;s going, Polygon...</p></body></html>
"
Feed - Cryptopotato.Com,"US Stocks Fall on GDP Data, Bitcoin, Ethereum Hold On (Market Watch)",2022-12-23T09:47:36Z,"ETH,DOGE",https://cryptopanic.com/news/17224055/US-Stocks-Fall-on-GDP-Data-Bitcoin-Ethereum-Hold-On-Market-Watch,"<p>Dogecoin has jumped by almost 5% in a day, following a listing on Bitstamp.</p>"
Forkast.News,"Markets: Bitcoin slips, Ether inches up; Dogecoin leads rebound in top 10 cryptos",2022-12-23T09:36:29Z,"BTC,XRP,DOGE,ADA",https://cryptopanic.com/news/17223861/Markets-Bitcoin-slips-Ether-inches-up-Dogecoin-leads-rebound-in-top-10-cryptos,"Bitcoin slipped and Ether inched up in Asian trading on Friday afternoon, with Dogecoin leading gains across the top 10 non-stablecoin cryptocurrencies by market capitalization."
AMBCrypto,"Optimism sees a surge in USDT and USDC transactions, decoding ‘why’",2022-12-23T09:30:59Z,"USDT,USDC",https://cryptopanic.com/news/17223838/Optimism-sees-a-surge-in-USDT-and-USDC-transactions-decoding-why,"Optimism recently saw the volume of USDT and USDC transactions on its network surpass $1 billion. The price and active address, however, show convergence as its TVL continues its growth. Recently, the Optimism network experienced an anomalous uptick in stablecoin transactions. Numerous theories on what might be to blame have arisen due to this. Additionally, […]"
Decrypt,Dogecoin Enjoys 5% Rebound After Month-Long Tumble,2022-12-23T09:26:45Z,DOGE,https://cryptopanic.com/news/17223666/Dogecoin-Enjoys-5-Rebound-After-Month-Long-Tumble,"<p>Today's bullish move comes just a day after Bitstamp listed Dogecoin. Still, it's a drop in the river after DOGE's month-long descent.</p>"
U.Today,XRP Holder Number Reaches Major Milestone of 4.5 Million,2022-12-23T09:11:00Z,XRP,https://cryptopanic.com/news/17223477/XRP-Holder-Number-Reaches-Major-Milestone-of-45-Million,<p>XRP breaks all-time high in number of holders after it passes major milestone</p>
Bitcoinist,"Ripple: SEC Begs Court Not To Disclose Hinman Documents, Threatens Appeal",2022-12-23T08:30:25Z,XRP,https://cryptopanic.com/news/17222589/Ripple-SEC-Begs-Court-Not-To-Disclose-Hinman-Documents-Threatens-Appeal,"<p>While U.S. Securities and Exchange Commission (SEC) chairman Gary Gensler is calling for a crackdown on the crypto industry based on existing laws and jurisprudence, he may find his nemesis in Ripple and the battle over the Hinman documents. As Bitcoinist reported yesterday, redactions of all documents related to the summary judgment were due to […]</p>"
The Daily Hodl,Bitcoin Veteran Bobby Lee Forecasts When the Crypto Bull Market Will Return – Here’s His Timeline,2022-12-23T08:04:59Z,BTC,https://cryptopanic.com/news/17222019/Bitcoin-Veteran-Bobby-Lee-Forecasts-When-the-Crypto-Bull-Market-Will-Return-Heres-His-Timeline,"<p>Cryptocurrency veteran Bobby Lee is forecasting when the crypto and Bitcoin (BTC) bear market could end, warning traders it might take years. In a new CNBC interview, Lee says that the crypto market will remain bearish for the foreseeable future before a turnaround in about 24 months. “I think it’s going to be pretty bearish […]</p>
"
OKX Staked DOT1 Twitter,"#OKXmas Day 5️⃣

Invite frens to the #OKX Discord server for $USDT rewards at 10:00am UTC today! 

First come, first served ⤵️",2022-12-23T08:01:00Z,"OKB,OKDOT1,OKDOT2,USDT",https://cryptopanic.com/news/17222315/OKXmas-Day-5-Invite-frens-to-the-OKX-Discord-server-for-USDT-rewards-at-1000am-UTC-today-First-come-first-served,
AMBCrypto,"Ripple, SEC sought to seal ‘these documents’ as XRP opts for bravery",2022-12-23T08:00:01Z,XRP,https://cryptopanic.com/news/17221763/Ripple-SEC-sought-to-seal-these-documents-as-XRP-opts-for-bravery,"Both Ripple and the SEC filed new motions asking for the documents’ closure. XRP preferred to follow an uptick in the last 24 hours despite risks of decline. The jury involved in the Ripple [XRP] case with the SEC faced an intense session on Thursday, 22 December, after both parties sent in new filings. The filings connected in […]"
Bitcoin Magazine,The Bank Of Japan Blinks And Markets Tremble,2022-12-23T08:00:00Z,BTC,https://cryptopanic.com/news/17221796/The-Bank-Of-Japan-Blinks-And-Markets-Tremble,"<p>The Bank of Japan sent tremors through capital markets as it announced a rate target increase for yield curve control, sending global bond yields soaring.</p>"
AMBCrypto,NEAR Protocol aims to focus on aggressive growth in these areas,2022-12-23T07:30:56Z,NEAR,https://cryptopanic.com/news/17221290/NEAR-Protocol-aims-to-focus-on-aggressive-growth-in-these-areas,"NEAR revealed that its long-term adoption goal is to have over one billion users. The network has maintained healthy development activity over the last six months. It has been quite a year in 2022 as the bears took over the market, leading to a mass exodus of liquidity. Most blockchain companies have thus had more […]"
BeInCrypto,"If Bitcoin Halving History Rhymes, BTC Could Be Near the Bottom",2022-12-23T07:26:38Z,BTC,https://cryptopanic.com/news/17221529/If-Bitcoin-Halving-History-Rhymes-BTC-Could-Be-Near-the-Bottom,"<p>Bitcoin markets are cyclical and previous ones have moved around halving events. If history is to repeat, the cycle could be near its bottom.</p>
"
OKX Staked DOT1 Twitter," Don't snooze on this one, frens! 

It's your last chance to join the ETH 2.0 staking on #OKX before the deadline…",2022-12-23T06:31:00Z,"OKB,OKDOT1,OKDOT2,ETH",https://cryptopanic.com/news/17222317/Dont-snooze-on-this-one-frens-Its-your-last-chance-to-join-the-ETH-20-staking-on-OKX-before-the-deadline,
U.Today,Tesla (TSLA) Performs on Par with Shiba Inu (SHIB) in 2022,2022-12-23T06:21:01Z,"DOGE,SHIB",https://cryptopanic.com/news/17219687/Tesla-TSLA-Performs-on-Par-with-Shiba-Inu-SHIB-in-2022,<p>Elon Musk has somehow managed to make the shares of Tesla (TSLA) underperform Dogecoin (DOGE) in 2022</p>
Cryptonews,"Bitcoin Price and Ethereum Prediction; After 75% Drop From High, BTC Bears Exhausted",2022-12-23T06:01:00Z,"BTC,ETH",https://cryptopanic.com/news/17219500/Bitcoin-Price-and-Ethereum-Prediction-After-75-Drop-From-High-BTC-Bears-Exhausted,"<p>During the Asian session on December 23, Bitcoin price prediction remains neutral below $17,000, as the market appears to have low volatility and trading volume ahead of the Christmas holidays. Benjamin Cowen, a well-known cryptocurrency expert, recently stated that the bears are growing tired as Bitcoin's (BTC) price has plunged more than 75% from its all-time high above $69,000 observed last...</p></body></html>
"
Knights & Peasants Twitter,RT @PoweredByPoly: Want to take your @0xPolygon project to the next level? Join the Powered By Polygon Discord server and tap into a wealth…,2022-12-23T05:43:26Z,"KNIGHT,MATIC",https://cryptopanic.com/news/17221477/RT-PoweredByPoly-Want-to-take-your-0xPolygon-project-to-the-next-level-Join-the-Powered-By-Polygon-Discord-server-and-tap-into-a-wealth,
Live Bitcoin News,Bitcoin Cash Analysis: Recovery Could Fade Near $102,2022-12-23T04:58:29Z,"BTC,BCH",https://cryptopanic.com/news/17218677/Bitcoin-Cash-Analysis-Recovery-Could-Fade-Near-102,"<p>Bitcoin cash price started a fresh decline from the $112 zone against the US Dollar. The price is now trading below the $105 zone and the 55 simple moving average (4-hours). There is a major bearish trend line forming with resistance near $103 on the 4-hours chart of the BCH/USD pair (data feed from Coinbase)....</p>
"
NewsBTC,Ethereum Price Key Trend is Forming and Swift Recovery Could Occur,2022-12-23T04:40:58Z,ETH,https://cryptopanic.com/news/17218671/Ethereum-Price-Key-Trend-is-Forming-and-Swift-Recovery-Could-Occur,"<p>Ethereum is attempting an upside break above the $1,230 resistance against the US Dollar. ETH could start a strong increase if it settles above the $1,230 and $1,250 resistance levels. Ethereum tested the $1,180 level and climbed higher sharply. The price is now trading above $1,200 and the 100 hourly simple moving average. There was a break above a key contracting triangle with resistance...</p></body></html>
"
StaykX Twitter,"RT @Topspitter22: T🥳P SPITTER CRYPTMAS GIVEWAY

Here's your chance to win 300 XRP 🤑

To Enter ↩️

1. Like &amp; RT 
2. Tag 1 Rapper or 3 peo…",2022-12-23T04:36:08Z,"STX,XRP",https://cryptopanic.com/news/17223463/RT-Topspitter22-TP-SPITTER-CRYPTMAS-GIVEWAY-Heres-your-chance-to-win-300-XRP-To-Enter-1-Like-amp-RT-2-Tag-1-Rapper-or-3-peo,
CEO of Metal,RT @MarshallHayner: The people have spoken: $DOGE ,2022-12-23T04:03:33Z,"MTL,DOGE",https://cryptopanic.com/news/17218601/RT-MarshallHayner-The-people-have-spoken-DOGE,
CryptoGlobe,Dogecoin ($DOGE) Listed on ‘World’s Longest Running Crypto Exchange’ Bitstamp,2022-12-23T04:02:00Z,DOGE,https://cryptopanic.com/news/17218625/Dogecoin-DOGE-Listed-on-Worlds-Longest-Running-Crypto-Exchange-Bitstamp,"<p>The world’s “longest running crypto exchange” Bitstamp has listed the meme-inspired cryptocurrency Dogecoin ($DOGE), adding in two trading pairs so its users are able to exchange DOGE for USD or EUR. According to an announcement from the exchange, the listing was launched with the same policy other assets get on Bitstamp, meaning there are no […]</p>"
Bitcoin.com,India’s Central Bank Chief: Cryptocurrencies Will Cause Next Financial Crisis if They’re Not Banned,2022-12-23T04:00:12Z,BTC,https://cryptopanic.com/news/17218604/Indias-Central-Bank-Chief-Cryptocurrencies-Will-Cause-Next-Financial-Crisis-if-Theyre-Not-Banned,"The governor of India’s central bank, the Reserve Bank of India (RBI), has warned that the next financial crisis will come from cryptocurrencies, like bitcoin and ether. The central bank chief added that cryptocurrencies pose “huge inherent risks” to India’s macroeconomic and financial stability. Indian Central Bank Warns About Crypto Causing the Next Financial Crisis […]"
Kasta Twitter,"RT @Crypto_Dep: ️TOP @0xPolygon #MATIC Ecosystem Coins by Social Activity
22 December 2022
$MATIC $SFUND $MANA $KASTA $NAKA $DIA $TWT $TEL…",2022-12-23T03:36:11Z,"KASTA,TWT,MANA",https://cryptopanic.com/news/17221428/RT-Crypto_Dep-TOP-0xPolygon-MATIC-Ecosystem-Coins-by-Social-Activity-22-December-2022-MATIC-SFUND-MANA-KASTA-NAKA-DIA-TWT-TEL,
AMBCrypto,"1INCH flashes signs of a potential big move ahead, thanks to these observations",2022-12-23T03:30:51Z,"ETH,1INCH",https://cryptopanic.com/news/17218568/1INCH-flashes-signs-of-a-potential-big-move-ahead-thanks-to-these-observations,1INCH finds favor with ETH whales according to WhaleStats. Evaluating the potential for a bounce from the oversold zone. Crypto investors are looking into potential opportunities now that 2022 is almost at its conclusion. 1INCH fits the bill as one of the tokens that are currently showing promise for a bullish recovery. Read 1INCH’s price […]
The Doge NFT Twitter," On the ninth day of Dogemas, Kabosu gave to meme...

9 DOGE PIXELS 🟨🟨🟨

Like, retweet and comment with your ETH…",2022-12-23T03:22:29Z,"DOG,DOGE",https://cryptopanic.com/news/17223685/On-the-ninth-day-of-Dogemas-Kabosu-gave-to-meme-9-DOGE-PIXELS-Like-retweet-and-comment-with-your-ETH,
Binance Coin Twitter,How would you trade this #BinanceChristmas chart?,2022-12-23T03:13:06Z,"BNB,ETHDOWN,ETHUP,BNB,BNB",https://cryptopanic.com/news/17219337/How-would-you-trade-this-BinanceChristmas-chart,
NewsBTC,Bitcoin Price Shows Signs of Life and Could Soon Clear This Hurdle,2022-12-23T02:45:50Z,BTC,https://cryptopanic.com/news/17218511/Bitcoin-Price-Shows-Signs-of-Life-and-Could-Soon-Clear-This-Hurdle,"<p>Bitcoin price is attempting an upside break above $16,800. BTC could start a decent increase if it clears the $16,800 and $17,000 resistance levels. Bitcoin is still facing a strong resistance near $17,000 and $17,200. The price is trading above $16,700 and the 100 hourly simple moving average. There is a key bearish trend line forming with resistance near $16,800 on the hourly chart of the...</p></body></html>
"
CoinTelegraph,BTC miner Core Scientific gets interim nod for $37.4M bankruptcy loan,2022-12-23T02:34:06Z,BTC,https://cryptopanic.com/news/17218492/BTC-miner-Core-Scientific-gets-interim-nod-for-374M-bankruptcy-loan,<p>The loan would allow Core Scientific to keep its mining and hosting operations afloat while it restructures.</p>
Decrypt,Is Craig Wright’s Campaign to Convince the World That He Invented Bitcoin Over?,2022-12-23T02:15:54Z,BTC,https://cryptopanic.com/news/17218476/Is-Craig-Wrights-Campaign-to-Convince-the-World-That-He-Invented-Bitcoin-Over,"<p>I no longer care what you think,” he says. “I seek to see my creation used.”</p>"
CryptoGlobe,"Bitcoin ($BTC) Bears Are Exhausted After 75% Drawdown From All-Time High, Analyst Says",2022-12-23T01:45:00Z,BTC,https://cryptopanic.com/news/17218438/Bitcoin-BTC-Bears-Are-Exhausted-After-75-Drawdown-From-All-Time-High-Analyst-Says,"<p>Popular cryptocurrency analyst Benjamin Cowen has said that Bitcoin ($BTC) bears are getting exhausted after the price of the flagship cryptocurrency dropped more than 75% from its all-time high above $69,000 seen last year. In a newly published YouTube video Cowen shared with his nearly 780,000 subscribers on the Google-owned platform, he looked at Bitcoin’s […]</p>"
Adamant Twitter,"We've just released two new @Meshswap_Fi vaults!

Earn 19% APY with TON/MATIC or 15% APY with TON/USDC!

Maximize y…",2022-12-23T01:42:13Z,"ADDY,TON",https://cryptopanic.com/news/17218812/Weve-just-released-two-new-Meshswap_Fi-vaults-Earn-19-APY-with-TONMATIC-or-15-APY-with-TONUSDC-Maximize-y,
AMBCrypto,Will Bitcoin [BTC] mining see a resurgence? This new data suggests…,2022-12-23T01:30:01Z,BTC,https://cryptopanic.com/news/17218389/Will-Bitcoin-BTC-mining-see-a-resurgence-This-new-data-suggests,"Bitmain’s mining rigs sell out in under 27 seconds, however, volatility persists in terms of mining revenue.  Retail investors show faith in Bitcoin, as traders take long positions. Leading Bitcoin mining rig company, Bitmain, managed to sell out their new mining servers in 27 seconds. Despite the FUD surrounding Bitcoin mining and the immense selling […]"
Bitcoin Magazine,Bitcoin’s Trading Has Become “Boring”: Is This a Bad or Good Thing?,2022-12-23T01:00:00Z,BTC,https://cryptopanic.com/news/17218336/Bitcoins-Trading-Has-Become-Boring-Is-This-a-Bad-or-Good-Thing,"<p>As the price of bitcoin continues on its sideways journey, it's helpful to consider this volatility compared to previous episodes.</p>"
Feed - Cryptopotato.Com,Twitter Integrates Live Market Charts for Bitcoin and Ether,2022-12-23T00:49:46Z,"BTC,ETH",https://cryptopanic.com/news/17218329/Twitter-Integrates-Live-Market-Charts-for-Bitcoin-and-Ether,<p>Twitter users can now check the prices of bitcoin and ether by typing BTC or ETH on the platform's search tab.</p>
Forkast.News,"Markets: Bitcoin, Ether prices edge up; Dogecoin rebounds after heavy losses",2022-12-23T00:45:45Z,"BTC,ETH,BNB,DOGE,ADA",https://cryptopanic.com/news/17218331/Markets-Bitcoin-Ether-prices-edge-up-Dogecoin-rebounds-after-heavy-losses,"Bitcoin and Ether traded higher Friday morning in Asia, along with nearly all other non-stablecoin top 10 cryptocurrencies. Dogecoin led the gains with a rise of nearly 4.5%, followed by Cardano and XRP. BNB edged lower."
Amplitude Twitter,"RT @pendulum_chain: It is official! Pendulum has won parachain slot auction #35!

The 300,000 $DOT hardcap was reached in record breaking…",2022-12-22T23:54:25Z,"AMPE,DOT",https://cryptopanic.com/news/17218920/RT-pendulum_chain-It-is-official-Pendulum-has-won-parachain-slot-auction-35-The-300000-DOT-hardcap-was-reached-in-record-breaking,
U.Today,"XRP Forms Short-Term Yet Important Pattern You Don't Want to Miss: Crypto Market Review, Dec. 22",2022-12-22T23:50:00Z,XRP,https://cryptopanic.com/news/17218292/XRP-Forms-Short-Term-Yet-Important-Pattern-You-Dont-Want-to-Miss-Crypto-Market-Review-Dec-22,<p>XRP forms strong technical pattern that might bring some hope back to investors</p>
AstroSpaces.io Twitter,"Daily social trending #crypto 

 $LUNC flying 6.32% at $0.00013647
 $DOGE flying 5.02% at $0.077296
 $CULT up 3…",2022-12-22T23:45:02Z,"SPACES,DOGE,LUNC",https://cryptopanic.com/news/17219068/Daily-social-trending-crypto-LUNC-flying-632-at-000013647-DOGE-flying-502-at-0077296-CULT-up-3,
SmileyCoin Twitter,"For most of its lifetime, the price of $DOGE has varied between 10 and 100 Satoshi. Is that a reasonable range for $SMLY?",2022-12-22T23:17:04Z,"SMLY,DOGE",https://cryptopanic.com/news/17223271/For-most-of-its-lifetime-the-price-of-DOGE-has-varied-between-10-and-100-Satoshi-Is-that-a-reasonable-range-for-SMLY,
Strong Twitter,"#NodeArmy 

New Polygon Entangled NaaS subscription limit has increased from 20 to 50 per wallet 

Simplify subsc…",2022-12-22T23:07:37Z,"STRONG,STRNGR,MATIC",https://cryptopanic.com/news/17223491/NodeArmy-New-Polygon-Entangled-NaaS-subscription-limit-has-increased-from-20-to-50-per-wallet-Simplify-subsc,
The Daily Hodl,"Analyst Says Bitcoin Christmas Rally Imminent, Says This Chart Is One of the Most Impressive Out There",2022-12-22T23:05:22Z,BTC,https://cryptopanic.com/news/17218197/Analyst-Says-Bitcoin-Christmas-Rally-Imminent-Says-This-Chart-Is-One-of-the-Most-Impressive-Out-There,"<p>A widely followed crypto strategist is predicting the upcoming Christmas holiday will bring a Bitcoin (BTC) rally. The pseudonymous analyst Kaleo tells his 552,400 Twitter followers that a festive rally is in store for the king crypto because no one is expecting it as the hash rate remains strong. “Santa rally [season] begins soon.” He […]</p>
"
CryptoGlobe,"Former Ripple Executive Defends $XRP’s Utility, Says Smart Contracts Are Coming",2022-12-22T23:01:00Z,"ETH,BNB,XRP",https://cryptopanic.com/news/17218193/Former-Ripple-Executive-Defends-XRPs-Utility-Says-Smart-Contracts-Are-Coming,"<p>Matt Hamilton, a former Principal Developer Advocate at FinTech firm Ripple, has defended the utility of the $XRP token and said that smart contracts are coming to the cryptocurrency’s ledger. These could be used to power decentralized applications, the way they are used on other networks such as Ethereum and the BNB Chain. Hamilton, who […]</p>"
NewsBTC,"Ethereum Classic Hashrate Dumps Almost 50% In 3 Months, What About ETC?",2022-12-22T23:00:55Z,"BTC,ETH,DOGE,LTC,ETC",https://cryptopanic.com/news/17218196/Ethereum-Classic-Hashrate-Dumps-Almost-50-In-3-Months-What-About-ETC,"<p>Ethereum Classic saw its hashrate balloon when Ethereum finally moved to a proof of stake mechanism. The miners who were being kicked out of the network and could no longer use their machines had switched to others such as Ethereum Classic and Ravencoin to put their very specific machines to use. At the time, ETC&#8217;s hashrate had grown more than 200%, but now the network is seeing its hashrate...</p></body></html>
"
CoinTelegraph,"BNB Chain now has more unique addresses than Ethereum, developer says",2022-12-22T22:02:02Z,"ETH,BNB,XCN,BNB",https://cryptopanic.com/news/17218072/BNB-Chain-now-has-more-unique-addresses-than-Ethereum-developer-says,"<p>Despite this growth, BNB Chain still has far less unique addresses than Bitcoin.</p>"
Binance Coin Twitter,"#BinanceMeetupMadrid 🇪🇸

Our team headed to the Spanish capital to educate the community on a number of topics incl…",2022-12-22T22:00:14Z,"BNB,ETHDOWN,ETHUP,BNB,BNB",https://cryptopanic.com/news/17219338/BinanceMeetupMadrid-Our-team-headed-to-the-Spanish-capital-to-educate-the-community-on-a-number-of-topics-incl,
Feed - Cryptopotato.Com,3 Things to Watch to Identify Bitcoin’s Breaking Point: DataDash,2022-12-22T22:00:03Z,BTC,https://cryptopanic.com/news/17218045/3-Things-to-Watch-to-Identify-Bitcoins-Breaking-Point-DataDash,"<p>Bitcoin's 200 DMA and WMA show worrying signs for bulls, according to a veteran analyst.</p>"
ZyCrypto,Polygon Scalability Upgrade zkEVM Announces Final Testnet: Here Is What You Need to Know,2022-12-22T21:40:38Z,MATIC,https://cryptopanic.com/news/17218013/Polygon-Scalability-Upgrade-zkEVM-Announces-Final-Testnet-Here-Is-What-You-Need-to-Know,"Polygon launched the last testnet before the rollout of the zkEVM scalability solution, which bundles transactions to increase speed and reduce gas fees."
Polygon Twitter,"RT @PolygonStudios: The moment when dreams become a reality 

We are excited to announce Polygon’s FIRST DROP on @MagicEden launchpad is…",2022-12-22T21:32:14Z,MATIC,https://cryptopanic.com/news/17222750/RT-PolygonStudios-The-moment-when-dreams-become-a-reality-We-are-excited-to-announce-Polygons-FIRST-DROP-on-MagicEden-launchpad-is,
CoinDesk,Bitcoin Protocol Development Steadily Progressing Despite Only 40-60 Monthly Active Developers: NYDIG,2022-12-22T21:31:16Z,BTC,https://cryptopanic.com/news/17218008/Bitcoin-Protocol-Development-Steadily-Progressing-Despite-Only-40-60-Monthly-Active-Developers-NYDIG,"<p>The report was written by Bitcoin-focused investment firm, New York Digital Investment Group</p>"
AMBCrypto,"MATIC in price recovery mode, will the pullback reach $0.7735?",2022-12-22T21:30:54Z,MATIC,https://cryptopanic.com/news/17218007/MATIC-in-price-recovery-mode-will-the-pullback-reach-07735,"Polygon (MATIC) was in a bearish market structure. MATIC could fall to $0.7735 or lower. A break above the resistance level at $0.8153 would invalidate the forecast. Polygon [MATIC] sentiment remained bearish for most of December 2022. The token was trapped between $0.8910 and $0.9490 in the first half of the month.   However, in the […]"
